fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-1.0371864597507725,0.20977367862301805,-0.6808646571324495,0.10297393888097207,-0.9611441909921578,-0.25810860734221786,-0.5559041354896489,-1.5215287418261332,0.7306466136520849,-0.21619051980579612,1.1800534858455687,7
-0.5404110680254831,1.5089553250785352,-0.42362454067581734,2.1513802499540744,0.7240325137772661,0.36257206142163834,1.6945580004417062,0.20887342060335135,-0.9887512771949358,-0.9677561107599625,-0.7639386393454092,6
-0.043635676300194694,-1.5224685166510052,0.3480958086940793,0.2668464437668203,-0.45559117956133094,0.05223172703971023,0.03117294344896549,-0.4427653684127801,0.5983852374330831,0.9863144257208706,0.8097692715234789,7
-0.3541202961284998,0.9604119632417608,-0.26928047080183803,-0.7163885855482685,0.1623069455207917,0.25912528329432893,1.5640964273442364,-0.3551500690492942,0.0032090444475763786,-1.2683823471416293,-0.8565096929259316,5
-0.5404110680254831,0.036549459095615584,-0.06348837763653227,-0.5525160806624202,1.1172404115567924,0.05223172703971023,0.8465577753081521,-0.5741883174580698,-1.0548819653044381,-0.5919733152828797,-0.9490807465064541,5
2.005562814566623,-1.0027958580687986,1.1198161580639756,1.577826482853605,-0.6241088500382727,-0.568448941724146,-0.2949809892947092,1.9447515392430919,0.06933973255707582,1.9633496939612871,0.5320561107819098,6
-0.2920233721628389,-1.1760200775962006,0.8625760416073435,0.5945914535385168,1.2857580820337404,-0.7753424979787646,-0.9472888547820585,0.312916588597544,0.1354704206665782,0.9863144257208706,0.5320561107819098,7
0.6394304873220786,-1.1182786710870665,0.9140240648986699,-1.3718786050916607,-1.35435208877169,0.36257206142163834,-0.2949809892947092,-0.9684571645939386,-0.8564899009759339,1.8130365757704536,0.6246271643624324,7
-0.22992644819717742,0.3252564916412857,-0.21783244751051156,-0.060898566004876184,-0.2870735090843884,0.7763591739308757,1.5640964273442364,0.061022602927415716,-0.6580978366474327,-0.5168167561874629,-0.8565096929259316,6
0.8257212592190614,-0.656347419013994,0.5024398785680584,-0.060898566004876184,0.5555148433003235,-0.568448941724146,-0.7515964951358537,0.6086182239494152,-0.4597057723189285,-0.6671298743782956,0.06920084287929604,5
-0.6646049159568055,-0.19441616694092104,-0.16638442421918523,-0.2247710708907237,-0.6241088500382727,-1.0856828323606929,-0.32759638256907664,-0.4099096311514881,0.1354704206665782,-1.2683823471416293,-0.9490807465064541,5
-0.22992644819717742,0.440739304659554,-1.092448843463061,-1.2080061002058124,-0.6802814068639201,-0.051215051087599134,0.4225576627413751,-0.1908713827427126,-0.062921643661926,-1.4186954653324624,-0.9490807465064541,5
-0.4783141440598222,-0.8295716385413962,1.068368134772649,0.4307189486526686,-0.45559117956133094,0.6729123958035664,1.2379424946005617,0.24720511407489923,0.06933973255707582,0.3850619529575368,-0.7639386393454092,4
-0.3541202961284998,2.548300642242949,-0.8866567502977553,-0.388643575776572,1.735138536638915,-0.4650021635968366,-0.7842118884102212,-0.24563094484490647,-0.32744439609992965,-1.1180692289507959,-0.8565096929259316,5
-1.1613803076820943,0.9604119632417608,-1.4011369832110196,-1.1260698477628888,-1.466697202422985,-0.878789276106074,-1.1103658211538958,-2.4962489472453546,1.061300054199591,-0.8925995516645457,2.2909061288118426,6
0.20475201956245007,-0.30989897995918936,-0.012040354345205787,-0.060898566004876184,-1.466697202422985,-0.1546618292149085,-0.5885195287640164,-0.869889952809941,-0.8564899009759339,1.136627543911704,0.7171982179429548,5
0.7636243352534005,-0.3676403864683232,-0.16638442421918523,0.5945914535385168,0.611687400125971,-0.1546618292149085,-0.0666732363741369,0.685281610892511,-1.2532740296329394,0.6856881893392036,-0.3936544250233178,6
-0.4162172200941613,0.1520322721138839,-0.3207284940931645,-0.2247710708907237,-0.567936293212626,-0.878789276106074,-0.5885195287640164,-0.1908713827427126,-0.19518301988092782,-0.7422864334737123,-0.6713675857648868,5
1.7571751187039784,-1.2337614841053348,1.3256082512292815,-0.2247710708907237,-1.1858344182947478,-1.2925763886153114,-1.1755966077026307,-0.5632364050376187,-1.9145809107279486,1.3620972211979532,0.4394850572013874,7
-1.2855741556134168,-0.07893335392265273,-0.6808646571324495,-0.7163885855482685,-1.4105246455973433,-0.051215051087599134,-0.39282716911781157,-1.5270046980363892,1.1274307423090904,-0.5919733152828797,0.9949113786845237,6
-0.8508956878537888,0.6139635241869565,-1.349688959919693,0.10297393888097207,-0.2870735090843884,-0.1546618292149085,-0.22975020274597424,-0.837034215548649,0.20160110877607765,-0.8925995516645457,0.346914003620865,6
0.8257212592190614,0.09429086560474974,0.7596799950246905,0.10297393888097207,-0.006210724956150833,0.9832527301854945,0.1942499098208028,0.13768598987051148,-0.7242285247569321,0.4602185120529535,0.9023403251040013,6
-1.0371864597507725,-0.4831231994865915,-0.9381047735890817,-0.2247710708907237,-1.0173167478178053,-0.6718957198514554,-0.914673461507691,-1.26415879994581,0.7306466136520849,0.30990539386212007,0.8097692715234789,6
1.0741089550817062,0.3252564916412857,-0.26928047080183803,-0.7163885855482685,-0.06238328178179835,-0.6718957198514554,-0.4580579556665465,0.35672423827928695,-1.18714334152344,-0.7422864334737123,-0.8565096929259316,5
-0.6025079919911446,0.1520322721138839,-1.2467929133370403,-1.2080061002058124,-0.5117637363869785,0.1556785051670196,-0.13190402292287184,-0.6289478795602635,0.3999931731045818,-1.2683823471416293,-1.3193649608285454,4
0.26684894352811095,1.0181533697508949,-0.16638442421918523,0.2668464437668203,2.184518991244099,-1.0856828323606929,-1.0125196413307933,1.2876367940167044,0.06933973255707582,-0.36650363799662955,-1.3193649608285454,6
0.018461247665467324,0.4984807111686882,0.14230371552877336,-0.388643575776572,0.1623069455207917,-0.4650021635968366,0.12901912327206788,0.24720511407489923,0.5983852374330831,-0.2913470789012128,-0.20851231786227292,6
-0.7887987638881279,-0.1366747604317869,-0.6808646571324495,-0.8802610904341164,-0.17472839543309338,-0.568448941724146,-0.7515964951358537,-0.21277520758355367,1.4580841828565934,-0.2913470789012128,-0.0233702107012264,5
0.6394304873220786,-0.1366747604317869,0.45099185527673197,-0.8802610904341164,0.1623069455207917,-0.9822360542333834,-0.9472888547820585,0.15958981471141334,-0.26131370799042725,0.9111578666254538,0.346914003620865,6
-0.6025079919911446,1.2202482925328646,-1.4011369832110196,-0.2247710708907237,-0.06238328178179835,0.25912528329432893,-0.5885195287640164,0.49362314353483244,0.6645159255425854,-0.36650363799662955,-0.9490807465064541,5
0.3910427914594339,-1.3492442971236032,0.3995438319854055,-0.7163885855482685,-0.7926265205152152,0.9832527301854945,0.35732687619264014,0.13768598987051148,-0.8564899009759339,2.451867328081494,-0.11594126428174883,6
1.943465890600962,0.440739304659554,1.1198161580639756,0.5945914535385168,0.2184795023464392,-0.568448941724146,-0.1645194161972393,1.451915480323286,-1.0548819653044381,-0.14103396071037938,0.06920084287929604,6
-0.1678295242315165,0.26751508513215155,-0.21783244751051156,1.4139539779677575,-0.45559117956133094,0.1556785051670196,2.3794812592034233,0.0007870846150267726,-0.32744439609992965,-0.5919733152828797,-1.0416518000869766,5
0.6394304873220786,-1.4647271101418713,0.708231971733364,-0.5525160806624202,0.5555148433003235,-0.9822360542333834,-0.979904248056426,0.685281610892511,-0.19518301988092782,0.3850619529575368,-0.6713675857648868,5
-0.726701839922467,-1.2337614841053348,0.14230371552877336,-0.2247710708907237,-1.57904231607428,2.1211672895858977,2.526250528938077,-0.13611182064045793,-2.4436264156039558,2.451867328081494,-0.8565096929259316,5
1.6329812707726565,-0.771830232032262,1.0169201114813227,-0.8802610904341164,2.072173877592805,-0.9822360542333834,-1.0451350346051609,0.7948007350968987,-0.062921643661926,0.7608447484346204,-0.5787965321843627,6
-2.0307372432013504,-0.7140888255231278,1.1712641813553022,2.1513802499540744,-1.972250213853812,1.397039842694732,1.1074809215030919,-2.4962489472453546,1.1935614304185926,0.08443571657587076,2.9389035038755016,6
-0.3541202961284998,-0.5408646059957256,-0.11493640092785874,0.4307189486526686,-0.45559117956133094,1.397039842694732,0.5530192358388449,-0.3277702879981973,0.3999931731045818,-0.5168167561874629,0.06920084287929604,6
-0.4162172200941613,-0.5408646059957256,0.19375173882009983,-0.388643575776572,-0.6802814068639201,-0.25810860734221786,0.9117885618568871,-0.5194287553558758,-0.32744439609992965,-0.817442992569129,-0.48622547860384024,6
1.322496650944351,-0.021191947413518573,0.9140240648986699,-0.5525160806624202,-0.06238328178179835,-0.9822360542333834,-1.0777504278795282,0.5429067494267704,-0.5919671485379303,0.8360013075300371,0.9023403251040013,6
-0.22992644819717742,0.26751508513215155,0.19375173882009983,-0.5525160806624202,-0.11855583860744585,-0.568448941724146,1.0748655282287243,0.011738997035477707,-0.12905233177142544,0.30990539386212007,-0.8565096929259316,6
1.136205879047367,-0.5408646059957256,0.6567839484420379,0.4307189486526686,0.611687400125971,-0.25810860734221786,0.1942499098208028,0.8714641220399946,-0.5919671485379303,-0.06587740161496268,-0.3936544250233178,7
1.5708843468069955,2.1152400934244433,0.14230371552877336,0.4307189486526686,2.184518991244099,-0.878789276106074,0.45517305601574254,0.6086182239494152,-2.11297297505645,2.451867328081494,-0.20851231786227292,5
-0.4783141440598222,0.440739304659554,-1.2467929133370403,-0.8802610904341164,0.7802050706029136,0.9832527301854945,1.7271733937160736,-0.9575052521734877,0.26773179688558,-0.817442992569129,-0.30108337144279534,5
-1.2855741556134168,-0.4831231994865915,0.6053359251507114,0.2668464437668203,-0.23090095225874088,-0.9822360542333834,-1.0451350346051609,-0.6563276606113605,1.3258228066375917,0.30990539386212007,0.5320561107819098,6
-1.0371864597507725,1.047024073005462,-1.0410008201717345,-1.2080061002058124,-0.2870735090843884,-0.9822360542333834,-1.0125196413307933,-0.30039050694710034,0.8629079898710867,-0.5168167561874629,0.2543429500403409,5
-0.9129926118194502,0.440739304659554,-0.4750725639671438,-0.7163885855482685,-0.11855583860744585,0.25912528329432893,1.3031732811492966,0.02816686566612371,1.8548683115135989,-0.5919733152828797,-1.0416518000869766,6
-0.726701839922467,0.9604119632417608,-1.1953448900457138,-0.388643575776572,-0.7364539636895677,0.36257206142163834,-0.6211349220383838,0.20339746439315629,0.8629079898710867,0.15959227567128748,-0.5787965321843627,5
0.9499151071503843,2.63491275200665,0.24519976211142633,-0.060898566004876184,-0.17472839543309338,2.017720511458588,2.526250528938077,0.685281610892511,-0.39357508420942905,-1.2683823471416293,-0.9490807465064541,5
-0.8508956878537888,0.6428342274415236,-0.5265205872584702,0.10297393888097207,2.184518991244099,-0.9822360542333834,-0.914673461507691,-0.3551500690492942,0.5983852374330831,-0.44166019709204624,-0.11594126428174883,6
-0.1057326002658556,-1.1182786710870665,0.8625760416073435,-1.3718786050916607,-2.1969404411564017,-0.9822360542333834,-1.1103658211538958,-0.7275150913442612,0.26773179688558,-0.2913470789012128,0.2543429500403409,5
-1.6581556994073838,0.5273514144232553,-1.4011369832110196,-1.2080061002058124,0.44316972964902845,0.05223172703971023,0.4225576627413751,-1.3408221868889056,1.7887376234040995,-0.9677561107599625,-0.48622547860384024,5
-0.9129926118194502,0.8449291502234931,-1.4011369832110196,-0.7163885855482685,-0.06238328178179835,0.6729123958035664,-0.22975020274597424,0.14316194608070654,0.5983852374330831,0.6856881893392036,-0.6713675857648868,5
-0.3541202961284998,0.3252564916412857,-1.349688959919693,-0.8802610904341164,0.386997172823381,-0.3615553854695272,-0.914673461507691,-0.5851402298785207,0.06933973255707582,-0.6671298743782956,0.06920084287929604,7
-0.1057326002658556,0.787187743714359,-0.26928047080183803,-0.2247710708907237,-0.6802814068639201,-0.6718957198514554,-0.7515964951358537,0.02816686566612371,-0.062921643661926,2.451867328081494,-0.11594126428174883,5
-1.6581556994073838,0.5562221176778224,-1.2467929133370403,-1.3718786050916607,-0.06238328178179835,-0.9822360542333834,-1.0777504278795282,-0.9684571645939386,2.317783128280107,-0.21619051980579612,-0.30108337144279534,4
-1.0992833837164335,2.1729814999335773,-1.4011369832110196,-1.2080061002058124,-1.6352148728999274,-0.6718957198514554,-0.9472888547820585,-1.1382118071107152,1.2596921185280923,-0.14103396071037938,0.4394850572013874,6
-0.7887987638881279,0.9315412599871944,-1.4011369832110196,-0.7163885855482685,1.0048952979055037,-0.6718957198514554,-0.7842118884102212,-0.3770538938901961,0.20160110877607765,-0.36650363799662955,-0.6713675857648868,5
0.32894586749377297,-0.021191947413518573,0.3480958086940793,0.5945914535385168,0.33082461599773344,0.8798059520581851,2.4773274390265256,0.7948007350968987,-0.32744439609992965,-0.2913470789012128,-0.8565096929259316,5
0.5773335633564166,2.2884643129518456,-0.16638442421918523,0.4307189486526686,0.33082461599773344,-0.3615553854695272,1.5314810340698688,1.6709537287321223,1.1274307423090904,-0.817442992569129,-0.5787965321843627,5
1.4466904988756728,-0.2521575734500552,1.8915365074338721,-0.2247710708907237,1.678965979813273,-0.9822360542333834,-0.8494426749589561,0.13768598987051148,-0.32744439609992965,0.08443571657587076,1.1800534858455687,6
0.5152366393907557,-1.3492442971236032,0.2966477854027528,-0.47057982821949645,-1.0173167478178053,-0.25810860734221786,-0.6211349220383838,-0.869889952809941,-0.32744439609992965,1.43725378029337,1.1800534858455687,7
1.26039972697869,-1.4647271101418713,-0.16638442421918523,-0.388643575776572,-0.5117637363869785,-0.051215051087599134,-0.42544256239217904,-0.6289478795602635,-0.5919671485379303,0.08443571657587076,2.1983350752313204,6
-0.6646049159568055,0.26751508513215155,-1.092448843463061,-1.2080061002058124,-0.2870735090843884,-0.6718957198514554,-0.6211349220383838,0.24720511407489923,0.3338624849950795,0.3850619529575368,-0.7639386393454092,6
-0.043635676300194694,1.1913775892782974,-0.3207284940931645,-1.0441335953199646,-0.3994186227356834,-1.0856828323606929,-1.0777504278795282,0.02816686566612371,-0.7242285247569321,-0.9677561107599625,-0.8565096929259316,5
2.253950510429268,0.3252564916412857,1.994432554016525,0.2668464437668203,-0.5117637363869785,-0.9822360542333834,-0.2949809892947092,1.3423963561188983,-1.7161888463994472,-0.6671298743782956,-0.3936544250233178,5
1.4466904988756728,-1.2337614841053348,1.1198161580639756,-0.2247710708907237,-1.0173167478178053,0.25912528329432893,-0.19713480947160678,0.4662433624837355,-1.1210126534139375,-1.0429126698553792,-0.5787965321843627,6
-0.9750895357851112,-1.4069857036327371,0.03940766894612069,0.10297393888097207,-2.309285554807696,2.1211672895858977,1.7597887869904412,-2.4962489472453546,-0.32744439609992965,-1.944791379000379,1.1800534858455687,7
-0.726701839922467,0.3829978981504199,-1.2982409366283667,-0.060898566004876184,0.04996183186949122,0.8798059520581851,1.5640964273442364,0.3786280631201888,1.5903455590755953,-0.8925995516645457,-0.6713675857648868,6
-0.22992644819717742,-0.7140888255231278,0.09085569223744688,-0.8802610904341164,2.184518991244099,-1.4994699448699302,-0.0666732363741369,0.3019646761770931,-0.062921643661926,2.0385062530567035,-0.8565096929259316,6
-0.8508956878537888,-0.19441616694092104,-0.42362454067581734,-1.0441335953199646,-0.11855583860744585,-0.25810860734221786,-0.6537503153127513,-0.7001353102931642,0.4661238612140813,-0.06587740161496268,-0.5787965321843627,6
0.3910427914594339,1.2779896990419986,-0.4750725639671438,0.2668464437668203,-0.23090095225874088,-0.051215051087599134,0.06378833672333296,0.3512482820690919,-0.7242285247569321,-1.343538906237046,-0.6713675857648868,6
1.198302803013028,0.8449291502234931,0.6053359251507114,-0.7163885855482685,-1.5228697592486324,-0.9822360542333834,-0.9472888547820585,0.4662433624837355,-0.9226205890854363,-1.343538906237046,-0.3936544250233178,5
-1.9686403192356896,-0.5986060125048598,-1.4011369832110196,-0.8802610904341164,-2.0845953275051072,0.25912528329432893,1.3684040676980316,-2.4962489472453546,2.4500445044991084,0.610531630243787,2.9389035038755016,7
-0.7887987638881279,-0.19441616694092104,1.1198161580639756,2.1513802499540744,-1.1858344182947478,1.086699508312804,2.444712045752158,0.35672423827928695,0.20160110877607765,0.8360013075300371,0.06920084287929604,5
-1.1613803076820943,1.970886577151608,-1.2467929133370403,1.4139539779677575,-0.567936293212626,1.190146286440113,0.3899422694670076,-0.9575052521734877,1.9871296877326008,-1.1932257880462125,2.1057640216507965,6
-0.4783141440598222,0.4984807111686882,-0.06348837763653227,-0.7163885855482685,-0.45559117956133094,0.8798059520581851,1.3684040676980316,-0.3441981566288433,-0.062921643661926,-0.8925995516645457,-0.5787965321843627,5
-1.2234772316477558,-0.771830232032262,-0.989552796880408,-1.0441335953199646,-0.8487990773408627,-1.2925763886153114,-0.8494426749589561,-0.7384670037647122,0.20160110877607765,-0.5168167561874629,-0.9490807465064541,5
-0.1057326002658556,0.8449291502234931,1.4285042978119344,-0.8802610904341164,2.0160013207671517,1.7073801770766601,2.526250528938077,0.02816686566612371,-0.9226205890854363,-0.21619051980579612,-0.9490807465064541,5
-0.3541202961284998,-1.9843997687240782,0.3480958086940793,0.5945914535385168,-0.8487990773408627,-0.051215051087599134,0.3899422694670076,-1.1217839384800692,0.3999931731045818,0.9863144257208706,1.2726245394260927,6
-0.2920233721628389,0.036549459095615584,-1.349688959919693,-1.2080061002058124,-0.23090095225874088,-1.2925763886153114,-0.8820580682333236,-0.9575052521734877,-0.9887512771949358,-1.4186954653324624,-0.5787965321843627,5
-0.2920233721628389,1.999757280406175,-0.06348837763653227,2.1513802499540744,1.4542757525106829,1.6039333989493507,0.6834808089363148,-0.0375446088565211,-0.32744439609992965,-1.4186954653324624,-1.1342228536675005,5
1.136205879047367,-1.2337614841053348,0.8625760416073435,-0.060898566004876184,-0.06238328178179835,0.6729123958035664,-0.001442449825401973,1.123358107710123,0.06933973255707582,0.15959227567128748,-0.6713675857648868,6
0.6394304873220786,1.1047654795145962,-0.16638442421918523,-0.388643575776572,-0.6241088500382727,-1.0856828323606929,-0.8494426749589561,-0.08135225853826404,-1.2532740296329394,-0.44166019709204624,-0.48622547860384024,5
-1.2855741556134168,0.6139635241869565,0.19375173882009983,-1.0441335953199646,0.386997172823381,-0.051215051087599134,0.5856346291132124,0.08292642776831759,0.9951693660900885,1.0614709848162873,-1.0416518000869766,5
-0.6646049159568055,0.5562221176778224,-1.349688959919693,-0.060898566004876184,-0.9049716341665103,-0.7753424979787646,-0.001442449825401973,-1.8774658954904542,0.06933973255707582,-1.0429126698553792,1.2726245394260927,6
-0.7887987638881279,0.3829978981504199,-1.4011369832110196,-1.0441335953199646,-1.6352148728999274,-1.2925763886153114,-1.2408273942513657,-0.4099096311514881,0.6645159255425854,-1.343538906237046,-0.11594126428174883,5
1.136205879047367,-0.8873130450505302,0.3480958086940793,0.10297393888097207,0.2184795023464392,-1.0856828323606929,-0.9472888547820585,0.04459473429676972,-0.9226205890854363,0.00927915748045404,0.1617718964598185,7
0.018461247665467324,1.3646018088057,0.09085569223744688,2.1513802499540744,-0.3432460659100359,-0.3615553854695272,-0.979904248056426,-0.13611182064045793,0.9290386779805891,0.2347488347667042,0.9949113786845237,6
0.14265509559678916,0.7583170404597919,1.1198161580639756,2.1513802499540744,2.184518991244099,1.914273733331279,2.526250528938077,2.328068473958449,0.0032090444475763786,2.451867328081494,-1.0416518000869766,5
2.3781443583605895,-0.8873130450505302,1.4285042978119344,0.4307189486526686,0.10613438869514419,0.9832527301854945,0.7160962022106823,1.5066750424255408,-1.0548819653044381,1.2869406621025365,-0.0233702107012264,6
-0.043635676300194694,-0.1366747604317869,0.3995438319854055,0.9223364633102127,-0.23090095225874088,0.569465617676257,2.526250528938077,0.4662433624837355,-0.5258364604284309,-0.21619051980579612,-0.9490807465064541,5
1.322496650944351,-0.5408646059957256,1.1712641813553022,-0.060898566004876184,-0.7364539636895677,-0.25810860734221786,-0.8820580682333236,-0.4099096311514881,-1.3855354058519413,1.6627234575796201,0.9023403251040013,6
-0.9129926118194502,0.3829978981504199,-1.092448843463061,2.1513802499540744,-1.1858344182947478,-0.4650021635968366,-0.914673461507691,-0.30039050694710034,0.6645159255425854,-0.44166019709204624,0.346914003620865,7
0.8878181831847223,-0.5986060125048598,0.9654720881899964,-0.388643575776572,-0.3994186227356834,-1.0856828323606929,-0.979904248056426,-0.14158777685071378,-0.26131370799042725,0.6856881893392036,1.7354798073287065,6
2.005562814566623,-1.2048907808507678,1.377056274520608,-0.388643575776572,0.1623069455207917,-1.0856828323606929,-1.0125196413307933,1.068598545607929,-2.179103663165952,0.3850619529575368,-1.1342228536675005,6
0.7636243352534005,-0.3676403864683232,1.1198161580639756,2.1513802499540744,-0.9611441909921578,-1.0856828323606929,-0.9472888547820585,1.123358107710123,-0.6580978366474327,0.610531630243787,0.5320561107819098,6
2.129756662497945,-1.4069857036327371,1.0169201114813227,-1.0441335953199646,-1.5228697592486324,0.1556785051670196,-0.4580579556665465,0.061022602927415716,-1.0548819653044381,0.15959227567128748,0.1617718964598185,7
1.0741089550817062,0.3829978981504199,0.19375173882009983,-0.2247710708907237,0.499342286474676,1.086699508312804,0.5204038425644775,1.451915480323286,-0.8564899009759339,-0.14103396071037938,-0.20851231786227292,6
-0.9129926118194502,-0.2521575734500552,-0.989552796880408,-0.8802610904341164,-0.3994186227356834,2.534954402095135,0.5856346291132124,-0.7987025220771011,-1.2532740296329394,-1.1932257880462125,-0.7639386393454092,5
-1.0371864597507725,-0.1366747604317869,-1.1953448900457138,-0.388643575776572,-0.7364539636895677,-0.9822360542333834,-1.0451350346051609,-0.6837074416624574,0.5322545493235836,-0.06587740161496268,-0.9490807465064541,6
0.018461247665467324,-0.5408646059957256,0.14230371552877336,1.7416989877394533,-0.11855583860744585,-0.878789276106074,-0.39282716911781157,0.6195701363698662,0.3338624849950795,-0.2913470789012128,0.06920084287929604,5
-0.726701839922467,0.440739304659554,-1.349688959919693,-0.060898566004876184,-0.11855583860744585,0.8798059520581851,-0.2949809892947092,-0.8808418652303919,0.5983852374330831,-0.2913470789012128,0.4394850572013874,6
-1.0371864597507725,-0.771830232032262,1.1198161580639756,-1.0441335953199646,-0.6241088500382727,0.7763591739308757,2.526250528938077,-2.4907729910350986,-1.2532740296329394,-1.1180692289507959,0.9949113786845237,6
0.20475201956245007,-0.30989897995918936,1.0169201114813227,0.10297393888097207,-0.3994186227356834,-0.878789276106074,-0.5559041354896489,0.6305220487903171,-1.517796782070943,-1.4186954653324624,-0.8565096929259316,5
1.3845935749100118,-1.6379513296692736,0.7596799950246905,-0.8802610904341164,-0.23090095225874088,-0.9822360542333834,-0.7842118884102212,0.4662433624837355,-0.6580978366474327,2.451867328081494,0.346914003620865,7
-0.9129926118194502,0.787187743714359,-1.0410008201717345,-1.2080061002058124,-0.6241088500382727,0.05223172703971023,0.48778844929011,-0.5632364050376187,-0.12905233177142544,-0.36650363799662955,-1.0416518000869766,5
0.5773335633564166,-0.5408646059957256,1.2741602279379551,-0.060898566004876184,0.10613438869514419,-0.1546618292149085,-0.7515964951358537,0.4662433624837355,0.26773179688558,-0.2913470789012128,0.8097692715234789,6
-1.4718649275104,0.4984807111686882,-0.989552796880408,-0.388643575776572,-0.567936293212626,0.05223172703971023,-0.7189811018614862,-1.6365238222407767,1.6564762471850976,0.9111578666254538,0.6246271643624324,6
-0.4783141440598222,0.6139635241869565,-0.012040354345205787,-0.5525160806624202,0.10613438869514419,0.1556785051670196,1.4662502475211339,-0.3222943317879414,-0.32744439609992965,-0.5168167561874629,-0.5787965321843627,6
-0.22992644819717742,-0.021191947413518573,-0.06348837763653227,-0.7163885855482685,-0.11855583860744585,2.7418479583497537,2.526250528938077,-0.1908713827427126,-0.5258364604284309,-0.817442992569129,-0.8565096929259316,5
0.5773335633564166,-0.656347419013994,1.1712641813553022,0.2668464437668203,-1.466697202422985,-0.3615553854695272,-0.6863657085871188,-0.8479861279690999,0.20160110877607765,1.0614709848162873,2.661190343133934,7
1.8192720426696392,-0.1366747604317869,2.4060167403471366,2.1513802499540744,1.0610678547311512,-1.0856828323606929,-0.9472888547820585,1.5614346045277345,-0.5919671485379303,-0.21619051980579612,0.7171982179429548,5
-0.2920233721628389,0.3252564916412857,-1.2982409366283667,-0.5525160806624202,-0.45559117956133094,-0.6718957198514554,-0.914673461507691,0.02816686566612371,0.3338624849950795,-0.5919733152828797,-0.8565096929259316,7
-0.726701839922467,0.787187743714359,-1.4011369832110196,2.1513802499540744,0.27465205917208596,0.1556785051670196,-0.03405784309976944,0.4662433624837355,0.9951693660900885,-0.817442992569129,-0.8565096929259316,5
-0.9129926118194502,-0.2521575734500552,-0.11493640092785874,-0.5525160806624202,-0.2870735090843884,1.397039842694732,0.48778844929011,-0.793226565866906,0.20160110877607765,-0.36650363799662955,-0.0233702107012264,5
0.08055817163112823,0.20977367862301805,-0.989552796880408,-0.388643575776572,1.341930638859388,0.05223172703971023,-0.0666732363741369,-0.5194287553558758,-1.18714334152344,-0.9677561107599625,0.5320561107819098,5
-0.9750895357851112,-0.2521575734500552,-0.989552796880408,-0.388643575776572,-0.9611441909921578,0.25912528329432893,-0.39282716911781157,-0.6727555292420674,0.1354704206665782,-0.06587740161496268,-0.6713675857648868,5
1.8813689666353013,-1.0605372645779325,0.9140240648986699,-0.5525160806624202,0.04996183186949122,-0.9822360542333834,-1.0125196413307933,1.123358107710123,-2.4436264156039558,0.08443571657587076,-1.1342228536675005,6
-0.726701839922467,-0.771830232032262,-0.7837607037151024,-0.388643575776572,-0.9049716341665103,-0.1546618292149085,-0.7189811018614862,-2.315542392308066,-0.062921643661926,-0.8925995516645457,2.661190343133934,6
